"ENDPOINT_ID","_time","UPSTREAM_RESPONSETIME","RESPONSETIME","XRESPONSETIME"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T16:55:00.000-04:00","31360.747548649546","31361.56933881481","0.8217901652639434"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T17:00:00.000-04:00","31149.140533786474","31151.930633189677","2.7900994032024666"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T17:05:00.000-04:00","31153.887317879013","31155.529977766644","1.6426598876325411"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T17:10:00.000-04:00","30670.049488345212","30673.240686747547","3.191198402336634"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T17:15:00.000-04:00","31380.97597832817","31382.953895142702","1.977916814530868"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T17:20:00.000-04:00","32459.34865603062","32462.842878049792","3.494222019172863"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T17:25:00.000-04:00","32517.683601246816","32517.25407990627","-0.42952134054375435"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T17:30:00.000-04:00","31894.579815242105","31897.151296939577","2.571481697473736"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T17:35:00.000-04:00","30860.994141822248","30862.742537195532","1.7483953732824122"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T17:40:00.000-04:00","31654.76460095294","31655.774054877194","1.0094539242521305"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T17:45:00.000-04:00","31652.504804441734","31652.28054165015","-0.224262791583262"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T17:50:00.000-04:00","32253.9990982509","32253.793535799097","-0.20556245180355498"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T17:55:00.000-04:00","31589.86918545785","31593.720046979837","3.850861521984673"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T18:00:00.000-04:00","31973.898244317214","31972.875774321838","-1.0224699953745404"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T18:05:00.000-04:00","30772.877373398755","30775.848276854198","2.9709034554462566"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T18:10:00.000-04:00","30901.59467639282","30901.590380389604","-0.0042960032134104036"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T18:15:00.000-04:00","30442.724048289263","30443.167543071202","0.44349478193942854"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T18:20:00.000-04:00","30857.29138684639","30860.85641046277","3.5650236163782276"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T18:25:00.000-04:00","31597.27637768762","31601.388354189356","4.11197650173791"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T18:30:00.000-04:00","31143.08850095574","31143.576211950887","0.4877109951491346"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T18:35:00.000-04:00","31114.63282079762","31119.903320155285","5.270499357664644"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T18:40:00.000-04:00","30907.589475211298","30911.028246280486","3.4387710691891487"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T18:45:00.000-04:00","31378.764985729995","31382.14153489008","3.3765491600875657"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T18:50:00.000-04:00","31434.660246510197","31435.835364435377","1.1751179251782795"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T18:55:00.000-04:00","31363.598651632543","31361.10748178441","-2.4911698481344535"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T19:00:00.000-04:00","31178.750457324346","31180.698526487697","1.9480691633483036"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T19:05:00.000-04:00","30922.615300193123","30925.60042878655","2.9851285934269742"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T19:10:00.000-04:00","31609.083429677627","31610.806334525314","1.7229048476863926"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T19:15:00.000-04:00","31066.95106312343","31070.72011179124","3.7690486678138"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T19:20:00.000-04:00","31056.481484478598","31060.020478692128","3.5389942135286687"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T19:25:00.000-04:00","30255.306536832453","30260.415484039997","5.108947207545522"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T19:30:00.000-04:00","30373.15302889605","30376.013956410115","2.860927514065658"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T19:35:00.000-04:00","30515.377825282143","30521.460896256634","6.083070974490385"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T19:40:00.000-04:00","30179.81623905935","30184.01159592555","4.195356866196584"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T19:45:00.000-04:00","30381.814309576217","30382.145477495076","0.3311679188605148"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T19:50:00.000-04:00","30069.652722083578","30073.817279215746","4.164557132168124"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T19:55:00.000-04:00","30692.515026007233","30695.782783424438","3.267757417206168"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T20:00:00.000-04:00","30739.084381752673","30740.841107620963","1.756725868289154"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T20:05:00.000-04:00","30866.412209080132","30869.75165965199","3.3394505718580167"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T20:10:00.000-04:00","31181.12791623293","31182.706773236514","1.5788570035815441"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T20:15:00.000-04:00","30821.83322363998","30823.147184891095","1.3139612511175747"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T20:20:00.000-04:00","30499.61382609679","30502.979310837265","3.3654847404780464"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T20:25:00.000-04:00","30741.784379254266","30744.866243740522","3.0818644862545024"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T20:30:00.000-04:00","30898.532026836034","30904.01604570134","5.484018865309227"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T20:35:00.000-04:00","30494.937167063705","30498.51906022081","3.581893157104353"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T20:40:00.000-04:00","30777.166278042492","30779.285607388203","2.1193293457113755"
